thisToken=exceed,thisLemma=exceed,thisPos=VBP,lastToken=earnings,lastLemma=earnings,lastPos=NNS,nextToken=by,nextLemma=by,nextPos=IN,colonAdj=False,quoteAdjIns=False,quoteAdjOut=False,VNclasses=exceed-90,depth=3,parentNode=VP,siblings=CC;!NP;!VP;!.,distStart=3,distEnd=14,inQuotes=False,label=N,metaData=42;3;wsj_2412.xml
thisToken=call,thisLemma=call,thisPos=VBP,lastToken=Why,lastLemma=why,lastPos=WRB,nextToken=that,nextLemma=that,nextPos=IN,colonAdj=False,quoteAdjIns=False,quoteAdjOut=False,VNclasses=animal_sounds-38;!dub-29.3;!get-13.5.1;!manner_speaking-37.3,depth=4,parentNode=VP,siblings=VP,distStart=1,distEnd=3,inQuotes=False,label=N,metaData=43;1;wsj_2412.xml
thisToken=is,thisLemma=be,thisPos=VBZ,lastToken=compulsion,lastLemma=compulsion,lastPos=NN,nextToken=not,nextLemma=not,nextPos=RB,colonAdj=False,quoteAdjIns=False,quoteAdjOut=False,VNclasses=,depth=4,parentNode=VP,siblings=NP;!VP,distStart=7,distEnd=2,inQuotes=False,label=N,metaData=44;7;wsj_2412.xml
thisToken=is,thisLemma=be,thisPos=VBZ,lastToken=Encouragement,lastLemma=encouragement,lastPos=NN,nextToken=fine,nextLemma=fine,nextPos=JJ,colonAdj=False,quoteAdjIns=False,quoteAdjOut=False,VNclasses=,depth=4,parentNode=VP,siblings=LST;!NP;!VP,distStart=3,distEnd=6,inQuotes=False,label=N,metaData=44;3;wsj_2412.xml
thisToken=is,thisLemma=be,thisPos=VBZ,lastToken=service,lastLemma=service,lastPos=NN,nextToken=unconstitutional,nextLemma=unconstitutional,nextPos=JJ,colonAdj=False,quoteAdjIns=False,quoteAdjOut=False,VNclasses=,depth=3,parentNode=VP,siblings=S;!VP;!.,distStart=2,distEnd=2,inQuotes=False,label=N,metaData=45;2;wsj_2412.xml
thisToken=Compelled,thisLemma=compel,thisPos=VBN,lastToken=None,lastLemma=None,lastPos=None,nextToken=service,nextLemma=service,nextPos=NN,colonAdj=False,quoteAdjIns=False,quoteAdjOut=False,VNclasses=force-59,depth=4,parentNode=VP,siblings=VP,distStart=0,distEnd=4,inQuotes=False,label=N,metaData=45;0;wsj_2412.xml
thisToken=is,thisLemma=be,thisPos=VBZ,lastToken=It,lastLemma=it,lastPos=PRP,nextToken=also,nextLemma=also,nextPos=RB,colonAdj=False,quoteAdjIns=False,quoteAdjOut=False,VNclasses=,depth=3,parentNode=VP,siblings=NP;!VP;!.,distStart=1,distEnd=5,inQuotes=False,label=N,metaData=46;1;wsj_2412.xml
thisToken=throw,thisLemma=throw,thisPos=VB,lastToken=will,lastLemma=will,lastPos=MD,nextToken=several,nextLemma=several,nextPos=JJ,colonAdj=False,quoteAdjIns=False,quoteAdjOut=False,VNclasses=amuse-31.1;!throw-17.1-1-1,depth=7,parentNode=VP,siblings=MD;!VP,distStart=3,distEnd=10,inQuotes=False,label=N,metaData=47;3;wsj_2412.xml
thisToken=encourages,thisLemma=encourage,thisPos=VBZ,lastToken=government,lastLemma=government,lastPos=NN,nextToken=many,nextLemma=many,nextPos=JJ,colonAdj=False,quoteAdjIns=False,quoteAdjOut=False,VNclasses=advise-37.9;!amuse-31.1;!approve-77;!force-59,depth=3,parentNode=VP,siblings=CC;!PP;!NP;!VP;!.,distStart=11,distEnd=5,inQuotes=False,label=N,metaData=48;11;wsj_2412.xml
thisToken=encourage,thisLemma=encourage,thisPos=VB,lastToken=also,lastLemma=also,lastPos=RB,nextToken=service,nextLemma=service,nextPos=NN,colonAdj=False,quoteAdjIns=False,quoteAdjOut=False,VNclasses=advise-37.9;!amuse-31.1;!approve-77;!force-59,depth=4,parentNode=VP,siblings=MD;!ADVP;!VP,distStart=3,distEnd=10,inQuotes=False,label=N,metaData=49;3;wsj_2412.xml
thisToken=honor,thisLemma=honor,thisPos=VB,lastToken=should,lastLemma=should,lastPos=MD,nextToken=local,nextLemma=local,nextPos=JJ,colonAdj=False,quoteAdjIns=False,quoteAdjOut=False,VNclasses=judgement-33,depth=5,parentNode=VP,siblings=MD;!VP,distStart=28,distEnd=9,inQuotes=False,label=N,metaData=50;28;wsj_2412.xml
thisToken=doing,thisLemma=do,thisPos=VBG,lastToken=need,lastLemma=need,lastPos=VB,nextToken=.,nextLemma=.,nextPos=.,colonAdj=False,quoteAdjIns=False,quoteAdjOut=False,VNclasses=,depth=10,parentNode=VP,siblings=VB;!VP,distStart=36,distEnd=1,inQuotes=False,label=N,metaData=50;36;wsj_2412.xml
thisToken=build,thisLemma=build,thisPos=VB,lastToken=should,lastLemma=should,lastPos=MD,nextToken=on,nextLemma=on,nextPos=IN,colonAdj=False,quoteAdjIns=False,quoteAdjOut=False,VNclasses=build-26.1-1,depth=5,parentNode=VP,siblings=MD;!VP,distStart=17,distEnd=20,inQuotes=False,label=N,metaData=50;17;wsj_2412.xml
thisToken=strengthen,thisLemma=strengthen,thisPos=VB,lastToken=should,lastLemma=should,lastPos=MD,nextToken=and,nextLemma=and,nextPos=CC,colonAdj=False,quoteAdjIns=False,quoteAdjOut=False,VNclasses=other_cos-45.4,depth=6,parentNode=VP,siblings=VP;!CC;!RB;!VP,distStart=3,distEnd=34,inQuotes=False,label=N,metaData=50;3;wsj_2412.xml
thisToken=undercut,thisLemma=undercut,thisPos=VB,lastToken=not,lastLemma=not,lastPos=RB,nextToken=the,nextLemma=the,nextPos=DT,colonAdj=False,quoteAdjIns=False,quoteAdjOut=False,VNclasses=,depth=6,parentNode=VP,siblings=VP;!CC;!RB;!VP,distStart=6,distEnd=31,inQuotes=False,label=N,metaData=50;6;wsj_2412.xml
thisToken=volunteering,thisLemma=volunteer,thisPos=VBG,lastToken=of,lastLemma=of,lastPos=IN,nextToken=in,nextLemma=in,nextPos=IN,colonAdj=False,quoteAdjIns=False,quoteAdjOut=False,VNclasses=captain-29.8;!captain-29.8-1;!give-13.1,depth=10,parentNode=VP,siblings=VP,distStart=11,distEnd=26,inQuotes=False,label=N,metaData=50;11;wsj_2412.xml
thisToken=are,thisLemma=be,thisPos=VBP,lastToken=programs,lastLemma=program,lastPos=NNS,nextToken=not,nextLemma=not,nextPos=RB,colonAdj=False,quoteAdjIns=False,quoteAdjOut=False,VNclasses=,depth=3,parentNode=VP,siblings=LST;!NP;!VP;!.,distStart=4,distEnd=3,inQuotes=False,label=N,metaData=51;4;wsj_2412.xml
thisToken=staffed,thisLemma=staff,thisPos=VBD,lastToken=centers,lastLemma=center,lastPos=NNS,nextToken=.,nextLemma=.,nextPos=.,colonAdj=False,quoteAdjIns=False,quoteAdjOut=False,VNclasses=fill-9.8,depth=4,parentNode=VP,siblings=NP;!VP,distStart=24,distEnd=1,inQuotes=False,label=N,metaData=52;24;wsj_2412.xml
thisToken=tutored,thisLemma=tutor,thisPos=VBD,lastToken=students,lastLemma=student,lastPos=NNS,"nextToken=,","nextLemma=,","nextPos=,",colonAdj=False,quoteAdjIns=False,quoteAdjOut=False,VNclasses=captain-29.8-1,depth=4,parentNode=VP,siblings=NP;!VP,distStart=20,distEnd=5,inQuotes=False,label=N,metaData=52;20;wsj_2412.xml
thisToken=rehabilitated,thisLemma=rehabilitate,thisPos=VBD,lastToken=housing,lastLemma=housing,lastPos=NN,"nextToken=,","nextLemma=,","nextPos=,",colonAdj=False,quoteAdjIns=False,quoteAdjOut=False,VNclasses=,depth=4,parentNode=VP,siblings=NP;!VP,distStart=17,distEnd=8,inQuotes=False,label=N,metaData=52;17;wsj_2412.xml
thisToken=assume,thisLemma=assume,thisPos=VBP,lastToken=Enthusiasts,lastLemma=enthusiast,lastPos=NNS,nextToken=that,nextLemma=that,nextPos=IN,colonAdj=False,quoteAdjIns=False,quoteAdjOut=False,VNclasses=adopt-93,depth=4,parentNode=VP,siblings=NP;!VP,distStart=1,distEnd=24,inQuotes=False,label=Y,metaData=52;1;wsj_2412.xml
thisToken=get,thisLemma=get,thisPos=VB,lastToken=would,lastLemma=would,lastPos=MD,nextToken=important,nextLemma=important,nextPos=JJ,colonAdj=False,quoteAdjIns=False,quoteAdjOut=False,VNclasses=convert-26.6.2;!get-13.5.1-1,depth=8,parentNode=VP,siblings=MD;!VP,distStart=6,distEnd=19,inQuotes=False,label=N,metaData=52;6;wsj_2412.xml
thisToken=fought,thisLemma=fight,thisPos=VBN,lastToken=fires,lastLemma=fire,lastPos=NNS,"nextToken=,","nextLemma=,","nextPos=,",colonAdj=False,quoteAdjIns=False,quoteAdjOut=False,VNclasses=battle-36.4-1;!meet-36.3-2,depth=11,parentNode=VP,siblings=NP;!VP,distStart=14,distEnd=11,inQuotes=False,label=N,metaData=52;14;wsj_2412.xml
thisToken=done,thisLemma=do,thisPos=VBN,lastToken=work,lastLemma=work,lastPos=NN,nextToken=cheaply,nextLemma=cheaply,nextPos=RB,colonAdj=False,quoteAdjIns=False,quoteAdjOut=False,VNclasses=,depth=11,parentNode=VP,siblings=NP;!VP,distStart=9,distEnd=16,inQuotes=False,label=N,metaData=52;9;wsj_2412.xml
thisToken=shown,thisLemma=show,thisPos=VBN,lastToken=have,lastLemma=have,lastPos=VBP,nextToken=that,nextLemma=that,nextPos=IN,colonAdj=False,quoteAdjIns=False,quoteAdjOut=False,VNclasses=conjecture-29.5-2;!crane-40.3.2;!indicate-78-1-1;!reflexive_appearance-48.1.2;!transfer_mesg-37.1.1-1-1,depth=5,parentNode=VP,siblings=VBP;!VP,distStart=15,distEnd=19,inQuotes=False,label=Y,metaData=53;15;wsj_2412.xml
thisToken=do,thisLemma=do,thisPos=VB,lastToken=can,lastLemma=can,lastPos=MD,nextToken=much,nextLemma=much,nextPos=RB,colonAdj=False,quoteAdjIns=False,quoteAdjOut=False,VNclasses=,depth=9,parentNode=VP,siblings=MD;!VP,distStart=25,distEnd=9,inQuotes=False,label=N,metaData=53;25;wsj_2412.xml
thisToken=start,thisLemma=start,thisPos=VBP,lastToken=who,lastLemma=who,lastPos=WP,nextToken=with,nextLemma=with,nextPos=IN,colonAdj=False,quoteAdjIns=False,quoteAdjOut=False,VNclasses=begin-55.1-1,depth=11,parentNode=VP,siblings=VP,distStart=20,distEnd=14,inQuotes=False,label=N,metaData=53;20;wsj_2412.xml
thisToken=is,thisLemma=be,thisPos=VBZ,lastToken=There,lastLemma=there,lastPos=EX,nextToken=important,nextLemma=important,nextPos=JJ,colonAdj=False,quoteAdjIns=False,quoteAdjOut=False,VNclasses=,depth=4,parentNode=VP,siblings=NP;!VP,distStart=1,distEnd=33,inQuotes=False,label=N,metaData=53;1;wsj_2412.xml
thisToken=done,thisLemma=do,thisPos=VBN,lastToken=be,lastLemma=be,lastPos=VB,"nextToken=,","nextLemma=,","nextPos=,",colonAdj=False,quoteAdjIns=False,quoteAdjOut=False,VNclasses=,depth=9,parentNode=VP,siblings=VB;!VP,distStart=6,distEnd=28,inQuotes=False,label=N,metaData=53;6;wsj_2412.xml
thisToken=require,thisLemma=require,thisPos=VBP,lastToken=programs,lastLemma=program,lastPos=NNS,nextToken=recruitment,nextLemma=recruitment,nextPos=NN,colonAdj=False,quoteAdjIns=False,quoteAdjOut=False,VNclasses=order-60-1,depth=3,parentNode=VP,siblings=NP;!VP;!.,distStart=3,distEnd=13,inQuotes=False,label=N,metaData=54;3;wsj_2412.xml
thisToken=involve,thisLemma=involve,thisPos=VBP,lastToken=They,lastLemma=they,lastPos=PRP,nextToken=stipends,nextLemma=stipend,nextPos=NNS,colonAdj=False,quoteAdjIns=False,quoteAdjOut=False,VNclasses=,depth=3,parentNode=VP,siblings=NP;!VP;!.,distStart=1,distEnd=4,inQuotes=False,label=N,metaData=55;1;wsj_2412.xml
thisToken=are,thisLemma=be,thisPos=VBP,lastToken=they,lastLemma=they,lastPos=PRP,nextToken=particularly,nextLemma=particularly,nextPos=RB,colonAdj=False,quoteAdjIns=False,quoteAdjOut=False,VNclasses=,depth=4,parentNode=VP,siblings=NP;!VP,distStart=11,distEnd=14,inQuotes=False,label=N,metaData=56;11;wsj_2412.xml
thisToken=require,thisLemma=require,thisPos=VBP,lastToken=also,lastLemma=also,lastPos=RB,nextToken=housing,nextLemma=housing,nextPos=NN,colonAdj=False,quoteAdjIns=False,quoteAdjOut=False,VNclasses=order-60-1,depth=4,parentNode=VP,siblings=NP;!ADVP;!VP,distStart=4,distEnd=21,inQuotes=False,label=N,metaData=56;4;wsj_2412.xml
thisToken=come,thisLemma=come,thisPos=VBP,lastToken=still,lastLemma=still,lastPos=RB,nextToken=to,nextLemma=to,nextPos=TO,colonAdj=False,quoteAdjIns=False,quoteAdjOut=False,VNclasses=appear-48.1.1;!escape-51.1-2,depth=4,parentNode=VP,siblings=NP;!ADVP;!VP,distStart=9,distEnd=7,inQuotes=False,label=N,metaData=57;9;wsj_2412.xml
thisToken=are,thisLemma=be,thisPos=VBP,lastToken=programs,lastLemma=program,lastPos=NNS,nextToken=cheaper,nextLemma=cheaper,nextPos=JJR,colonAdj=False,quoteAdjIns=False,quoteAdjOut=False,VNclasses=,depth=4,parentNode=VP,siblings=NP;!VP,distStart=2,distEnd=14,inQuotes=False,label=N,metaData=57;2;wsj_2412.xml
thisToken=suggest,thisLemma=suggest,thisPos=VBP,lastToken=Evaluations,lastLemma=evaluation,lastPos=NNS,nextToken=that,nextLemma=that,nextPos=IN,colonAdj=False,quoteAdjIns=False,quoteAdjOut=False,VNclasses=reflexive_appearance-48.1.2;!say-37.7-1-1,depth=3,parentNode=VP,siblings=NP;!VP;!.,distStart=1,distEnd=15,inQuotes=False,label=Y,metaData=59;1;wsj_2412.xml
thisToken=are,thisLemma=be,thisPos=VBP,lastToken=ones,lastLemma=one,lastPos=NNS,nextToken=--,nextLemma=--,nextPos=:,colonAdj=False,quoteAdjIns=False,quoteAdjOut=False,VNclasses=,depth=6,parentNode=VP,siblings=NP;!VP,distStart=5,distEnd=11,inQuotes=False,label=N,metaData=59;5;wsj_2412.xml
thisToken=counted,thisLemma=count,thisPos=VBN,lastToken=are,lastLemma=be,lastPos=VBP,nextToken=.,nextLemma=.,nextPos=.,colonAdj=False,quoteAdjIns=False,quoteAdjOut=False,VNclasses=masquerade-29.6;!matter-91;!rely-70,depth=12,parentNode=VP,siblings=VBP;!VP,distStart=15,distEnd=1,inQuotes=False,label=N,metaData=59;15;wsj_2412.xml
thisToken=are,thisLemma=be,thisPos=VBP,lastToken=calculations,lastLemma=calculation,lastPos=NNS,nextToken=challengeable,nextLemma=challengeable,nextPos=JJ,colonAdj=False,quoteAdjIns=False,quoteAdjOut=False,VNclasses=,depth=3,parentNode=VP,siblings=CC;!NP;!VP;!.,distStart=3,distEnd=2,inQuotes=False,label=N,metaData=60;3;wsj_2412.xml
thisToken=are,thisLemma=be,thisPos=VBP,lastToken=youth,lastLemma=youth,lastPos=NN,nextToken=a,nextLemma=a,nextPos=DT,colonAdj=False,quoteAdjIns=False,quoteAdjOut=False,VNclasses=,depth=3,parentNode=VP,siblings=NP;!NP;!VP;!.,distStart=4,distEnd=4,inQuotes=False,label=N,metaData=61;4;wsj_2412.xml
thisToken=Are,thisLemma=be,thisPos=VBP,lastToken=None,lastLemma=None,lastPos=None,nextToken=such,nextLemma=such,nextPos=JJ,colonAdj=False,quoteAdjIns=False,quoteAdjOut=False,VNclasses=,depth=3,parentNode=VP,siblings=VP;!.,distStart=0,distEnd=6,inQuotes=False,label=N,metaData=62;0;wsj_2412.xml
thisToken=are,thisLemma=be,thisPos=VBP,lastToken=there,lastLemma=there,lastPos=EX,nextToken=many,nextLemma=many,nextPos=JJ,colonAdj=False,quoteAdjIns=False,quoteAdjOut=False,VNclasses=,depth=4,parentNode=VP,siblings=NP;!VP,distStart=15,distEnd=17,inQuotes=False,label=N,metaData=64;15;wsj_2412.xml
thisToken=serve,thisLemma=serve,thisPos=VB,lastToken=to,lastLemma=to,lastPos=TO,nextToken=at,nextLemma=at,nextPos=IN,colonAdj=False,quoteAdjIns=False,quoteAdjOut=False,VNclasses=fit-54.3;!fulfilling-13.4.1-1;!masquerade-29.6-2;!pay-68,depth=7,parentNode=VP,siblings=TO;!VP,distStart=27,distEnd=5,inQuotes=False,label=N,metaData=64;27;wsj_2412.xml
thisToken=encouraged,thisLemma=encourage,thisPos=VBN,lastToken=be,lastLemma=be,lastPos=VB,nextToken=to,nextLemma=to,nextPos=TO,colonAdj=False,quoteAdjIns=False,quoteAdjOut=False,VNclasses=advise-37.9;!amuse-31.1;!approve-77;!force-59,depth=6,parentNode=VP,siblings=VB;!VP,distStart=9,distEnd=23,inQuotes=False,label=N,metaData=64;9;wsj_2412.xml
thisToken=serve,thisLemma=serve,thisPos=VB,lastToken=to,lastLemma=to,lastPos=TO,"nextToken=,","nextLemma=,","nextPos=,",colonAdj=False,quoteAdjIns=False,quoteAdjOut=False,VNclasses=fit-54.3;!fulfilling-13.4.1-1;!masquerade-29.6-2;!pay-68,depth=9,parentNode=VP,siblings=TO;!VP,distStart=11,distEnd=21,inQuotes=False,label=N,metaData=64;11;wsj_2412.xml
thisToken=volunteer,thisLemma=volunteer,thisPos=VB,lastToken=can,lastLemma=can,lastPos=MD,nextToken=at,nextLemma=at,nextPos=IN,colonAdj=False,quoteAdjIns=False,quoteAdjOut=False,VNclasses=captain-29.8;!captain-29.8-1;!give-13.1,depth=5,parentNode=VP,"siblings=VP;!,;!CC;!VP",distStart=2,distEnd=24,inQuotes=False,label=N,metaData=65;2;wsj_2412.xml
thisToken=participate,thisLemma=participate,thisPos=VB,lastToken=or,lastLemma=or,lastPos=CC,nextToken=in,nextLemma=in,nextPos=IN,colonAdj=False,quoteAdjIns=False,quoteAdjOut=False,VNclasses=cooperate-73-2,depth=5,parentNode=VP,"siblings=VP;!,;!CC;!VP",distStart=12,distEnd=14,inQuotes=False,label=N,metaData=65;12;wsj_2412.xml
thisToken=required,thisLemma=require,thisPos=VBN,lastToken=programs,lastLemma=program,lastPos=NNS,nextToken=by,nextLemma=by,nextPos=IN,colonAdj=False,quoteAdjIns=False,quoteAdjOut=False,VNclasses=order-60-1,depth=9,parentNode=VP,siblings=VP;!CC;!VP,distStart=16,distEnd=10,inQuotes=False,label=N,metaData=65;16;wsj_2412.xml
thisToken=encouraged,thisLemma=encourage,thisPos=VBN,lastToken=or,lastLemma=or,lastPos=CC,nextToken=by,nextLemma=by,nextPos=IN,colonAdj=False,quoteAdjIns=False,quoteAdjOut=False,VNclasses=advise-37.9;!amuse-31.1;!approve-77;!force-59,depth=9,parentNode=VP,siblings=VP;!CC;!VP,distStart=21,distEnd=5,inQuotes=False,label=N,metaData=65;21;wsj_2412.xml
thisToken=have,thisLemma=have,thisPos=VB,lastToken=n't,lastLemma=not,lastPos=RB,nextToken=those,nextLemma=those,nextPos=DT,colonAdj=False,quoteAdjIns=False,quoteAdjOut=False,VNclasses=,depth=4,parentNode=VP,siblings=VBP;!RB;!VP,distStart=4,distEnd=3,inQuotes=False,label=N,metaData=66;4;wsj_2412.xml
thisToken=enrolled,thisLemma=enrol,thisPos=VBN,lastToken=not,lastLemma=not,lastPos=RB,nextToken=in,nextLemma=in,nextPos=IN,colonAdj=False,quoteAdjIns=False,quoteAdjOut=False,VNclasses=,depth=4,parentNode=VP,siblings=VBP;!RB;!VP,distStart=3,distEnd=6,inQuotes=False,label=N,metaData=67;3;wsj_2412.xml
thisToken=are,thisLemma=be,thisPos=VBP,lastToken=They,lastLemma=they,lastPos=PRP,nextToken=unlikely,nextLemma=unlikely,nextPos=JJ,colonAdj=False,quoteAdjIns=False,quoteAdjOut=False,VNclasses=,depth=3,parentNode=VP,siblings=NP;!VP;!.,distStart=1,distEnd=5,inQuotes=False,label=N,metaData=68;1;wsj_2412.xml
thisToken=employed,thisLemma=employ,thisPos=VBN,lastToken=be,lastLemma=be,lastPos=VB,nextToken=.,nextLemma=.,nextPos=.,colonAdj=False,quoteAdjIns=False,quoteAdjOut=False,VNclasses=,depth=8,parentNode=VP,siblings=VB;!VP,distStart=5,distEnd=1,inQuotes=False,label=N,metaData=68;5;wsj_2412.xml
thisToken=grown,thisLemma=grow,thisPos=VBN,lastToken=have,lastLemma=have,lastPos=VBP,nextToken=up,nextLemma=up,nextPos=RP,colonAdj=False,quoteAdjIns=False,quoteAdjOut=False,VNclasses=appear-48.1.1;!build-26.1;!calibratable_cos-45.6-1;!entity_specific_modes_being-47.2;!grow-26.2;!other_cos-45.4,depth=4,parentNode=VP,siblings=VBP;!VP,distStart=3,distEnd=20,inQuotes=False,label=N,metaData=69;3;wsj_2412.xml
thisToken=surrounded,thisLemma=surround,thisPos=VBN,"lastToken=,","lastLemma=,","lastPos=,",nextToken=by,nextLemma=by,nextPos=IN,colonAdj=False,quoteAdjIns=False,quoteAdjOut=False,VNclasses=contiguous_location-47.8;!fill-9.8,depth=7,parentNode=VP,"siblings=NP;!,;!PP;!,;!VP",distStart=16,distEnd=7,inQuotes=False,label=N,metaData=69;16;wsj_2412.xml
thisToken=breaking,thisLemma=break,thisPos=VBG,lastToken=structures,lastLemma=structure,lastPos=NNS,nextToken=down,nextLemma=down,nextPos=RP,colonAdj=False,quoteAdjIns=False,quoteAdjOut=False,VNclasses=appear-48.1.1;!break-45.1;!cheat-10.6;!hurt-40.8.3-1-1;!split-23.2,depth=9,parentNode=VP,siblings=NP;!VP,distStart=13,distEnd=10,inQuotes=False,label=N,metaData=69;13;wsj_2412.xml
thisToken=reoriented,thisLemma=reorient,thisPos=VBN,lastToken=profoundly,lastLemma=profoundly,lastPos=RB,nextToken=by,nextLemma=by,nextPos=IN,colonAdj=False,quoteAdjIns=False,quoteAdjOut=False,VNclasses=,depth=5,parentNode=VP,siblings=VB;!ADVP;!VP,distStart=8,distEnd=6,inQuotes=False,label=N,metaData=70;8;wsj_2412.xml
thisToken=drop,thisLemma=drop,thisPos=VBP,lastToken=others,lastLemma=other,lastPos=NNS,nextToken=out,nextLemma=out,nextPos=RP,colonAdj=False,quoteAdjIns=False,quoteAdjOut=False,VNclasses=calibratable_cos-45.6-1;!meander-47.7;!put_direction-9.4;!roll-51.3.1,depth=4,parentNode=VP,siblings=NP;!VP,distStart=8,distEnd=5,inQuotes=False,label=N,metaData=71;8;wsj_2412.xml
thisToken=accept,thisLemma=accept,thisPos=VB,lastToken=n't,lastLemma=not,lastPos=RB,nextToken=the,nextLemma=the,nextPos=DT,colonAdj=False,quoteAdjIns=False,quoteAdjOut=False,VNclasses=approve-77;!characterize-29.2-1-1;!obtain-13.5.2,depth=5,parentNode=VP,siblings=MD;!RB;!VP,distStart=3,distEnd=10,inQuotes=False,label=N,metaData=71;3;wsj_2412.xml
thisToken=transformed,thisLemma=transform,thisPos=VBN,lastToken=are,lastLemma=be,lastPos=VBP,nextToken=.,nextLemma=.,nextPos=.,colonAdj=False,quoteAdjIns=False,quoteAdjOut=False,VNclasses=turn-26.6.1,depth=4,parentNode=VP,siblings=VBP;!VP,distStart=8,distEnd=1,inQuotes=False,label=N,metaData=72;8;wsj_2412.xml
thisToken=reaching,thisLemma=reach,thisPos=VBG,lastToken=is,lastLemma=be,lastPos=VBZ,nextToken=are,nextLemma=be,nextPos=VBP,colonAdj=False,quoteAdjIns=False,quoteAdjOut=False,VNclasses=get-13.5.1;!reach-51.8,depth=7,parentNode=VP,siblings=VBZ;!VP,distStart=6,distEnd=3,inQuotes=False,label=N,metaData=72;6;wsj_2412.xml
thisToken=depend,thisLemma=depend,thisPos=VBP,lastToken=now,lastLemma=now,lastPos=RB,nextToken=on,nextLemma=on,nextPos=IN,colonAdj=False,quoteAdjIns=False,quoteAdjOut=False,VNclasses=exist-47.1-1;!rely-70,depth=4,parentNode=VP,siblings=NP;!ADVP;!VP,distStart=18,distEnd=3,inQuotes=False,label=N,metaData=73;18;wsj_2412.xml
thisToken=are,thisLemma=be,thisPos=VBP,lastToken=they,lastLemma=they,lastPos=PRP,nextToken=no,nextLemma=no,nextPos=RB,colonAdj=False,quoteAdjIns=False,quoteAdjOut=False,VNclasses=,depth=4,parentNode=VP,"siblings=NP;!,;!S;!,;!NP;!VP",distStart=11,distEnd=10,inQuotes=False,label=N,metaData=73;11;wsj_2412.xml
thisToken=producing,thisLemma=produce,thisPos=VBG,"lastToken=,","lastLemma=,","lastPos=,",nextToken=something,nextLemma=something,nextPos=NN,colonAdj=False,quoteAdjIns=False,quoteAdjOut=False,VNclasses=create-26.4;!performance-26.7-2,depth=6,parentNode=VP,"siblings=VP;!,;!VP",distStart=3,distEnd=18,inQuotes=False,label=N,metaData=73;3;wsj_2412.xml
thisToken=feeling,thisLemma=feel,thisPos=VBG,"lastToken=,","lastLemma=,","lastPos=,",nextToken=useful,nextLemma=useful,nextPos=JJ,colonAdj=False,quoteAdjIns=False,quoteAdjOut=False,VNclasses=conjecture-29.5-1;!consider-29.9-2;!hunt-35.1;!marvel-31.3-3;!see-30.1-1;!stimulus_subject-30.4,depth=6,parentNode=VP,"siblings=VP;!,;!VP",distStart=7,distEnd=14,inQuotes=False,label=N,metaData=73;7;wsj_2412.xml
thisToken=alter,thisLemma=alter,thisPos=VBP,lastToken=services,lastLemma=service,lastPos=NNS,nextToken=the,nextLemma=the,nextPos=DT,colonAdj=False,quoteAdjIns=False,quoteAdjOut=False,VNclasses=other_cos-45.4;!turn-26.6.1,depth=3,parentNode=VP,"siblings=SBAR;!,;!NP;!VP;!.",distStart=27,distEnd=3,inQuotes=False,label=N,metaData=74;27;wsj_2412.xml
thisToken=providing,thisLemma=provide,thisPos=VBG,lastToken=people,lastLemma=people,lastPos=NNS,nextToken=those,nextLemma=those,nextPos=DT,colonAdj=False,quoteAdjIns=False,quoteAdjOut=False,VNclasses=fulfilling-13.4.1-2,depth=6,parentNode=VP,siblings=NP;!VP,distStart=24,distEnd=6,inQuotes=False,label=N,metaData=74;24;wsj_2412.xml
thisToken=is,thisLemma=be,thisPos=VBZ,lastToken=it,lastLemma=it,lastPos=PRP,nextToken=cheaper,nextLemma=cheaper,nextPos=JJR,colonAdj=False,quoteAdjIns=False,quoteAdjOut=False,VNclasses=,depth=5,parentNode=VP,siblings=NP;!VP,distStart=3,distEnd=27,inQuotes=False,label=N,metaData=74;3;wsj_2412.xml
thisToken=build,thisLemma=build,thisPos=VB,lastToken=to,lastLemma=to,lastPos=TO,nextToken=playgrounds,nextLemma=playground,nextPos=NNS,colonAdj=False,quoteAdjIns=False,quoteAdjOut=False,VNclasses=build-26.1-1,depth=8,parentNode=VP,siblings=TO;!VP,distStart=6,distEnd=24,inQuotes=False,label=N,metaData=74;6;wsj_2412.xml
thisToken=performing,thisLemma=perform,thisPos=VBG,lastToken=not,lastLemma=not,lastPos=RB,nextToken=service,nextLemma=service,nextPos=NN,colonAdj=False,quoteAdjIns=False,quoteAdjOut=False,VNclasses=performance-26.7-1,depth=4,parentNode=VP,siblings=VBP;!RB;!VP,distStart=7,distEnd=2,inQuotes=False,label=N,metaData=75;7;wsj_2412.xml
thisToken=speaking,thisLemma=speak,thisPos=VBG,lastToken=Strictly,lastLemma=strictly,lastPos=RB,"nextToken=,","nextLemma=,","nextPos=,",colonAdj=False,quoteAdjIns=False,quoteAdjOut=False,VNclasses=lecture-37.11-1;!talk-37.5,depth=4,parentNode=VP,siblings=ADVP;!VP,distStart=1,distEnd=8,inQuotes=False,label=N,metaData=75;1;wsj_2412.xml
thisToken=giving,thisLemma=give,thisPos=VBG,lastToken=are,lastLemma=be,lastPos=VBP,nextToken=up,nextLemma=up,nextPos=RP,colonAdj=False,quoteAdjIns=False,quoteAdjOut=False,VNclasses=give-13.1-1,depth=5,parentNode=VP,"siblings=VP;!,;!VP;!,;!VP",distStart=2,distEnd=12,inQuotes=False,label=N,metaData=76;2;wsj_2412.xml
